"Adult Swim has yet ordered new episodes of “Rick and Morty,” according to show co-creator Dan Harmon. Harmon was making a joke on a tweet from “Lore” podcast creator Aaron Mahnke when a fan berated him for wasting time on Twitter and not writing more episodes of the program that",|
"Former FBI Director James Comey’s forthcoming book jumped to a top spot on Amazon’s best sellers list following President Donald Trump’s flurry of Twitter attacks against him. A Higher Loyalty: Truth, Lies and Leadership, slated for release on April 17, surged from #15 on the list as of Saturday morning",|
"Former FBI director James Comey fired back at President Donald Trump Saturday, vowing that his upcoming revelations will allow the American people “to judge for themselves who is honorable — and who is not.” Comey tweeted minutes after the president crowed again on Twitter about his Friday firing of FBI",|
"Facebook has suspended a political research and campaign firm linked to President Donald Trump and Steve Bannon for violating policies protecting users’ privacy, the company said Friday. Strategic Communication Laboratories and the company’s political data analytics firm, Cambridge Analytica, were barred from the social media platform because the operation violated",|
"“Monty Python” star John Cleese is no fan of President Donald Trump. That much is clear solely from looking at the British actor’s Twitter feed: The average Trump supporter seems like someone who goes regularly to watch professional wrestling, without having any idea that it's fixed — John Cleese (@JohnCleese)",|
"The ladies of Twitter never fail to brighten our days with their brilliant ― but succinct ― wisdom. Each week, HuffPost Women rounds up hilarious 280-character musings. To see this week’s great tweets from women, scroll through the list below. Then visit our Funniest Tweets From Women page for our",|
"Trump was roundly mocked on Twitter after he floated the idea of creating a new branch of the U.S. military dedicated to fighting wars in space on Tuesday. So, for Wednesday’s broadcast of “The Daily Show,” host Trevor Noah went one step further and imagined what a recruitment ad for",|
"One of videos posted by Gonzales has since been taken down but was reposted on a number of other accounts, including a Facebook page under the name Naui Ocelot that has accumulated over 10,000 views. The other two videos are still on Gonzales’ personal Facebook page. HuffPost has also obtained",|
"UPDATE: March 15 ― Tahnee Gonzales and Elizabeth Dauenhauer were arrested on Thursday on suspicion of felony third-degree burglary. A hate crime will also be considered during sentencing, Det. Liliana Duran of the Tempe Police Department told HuffPost. PREVIOUSLY: A disturbing Facebook live video has recently surfaced of a troubling",|
"Photo: MANDEL NGAN/AFP/Getty Images Does President Trump’s Twitter activity undermine the first lady’s cause? On the same day President Trump announced by tweet that he was replacing Rex Tillerson as secretary of state, the Washington Post reported that Melania Trump is scheduled to meet with tech giants to discuss strategies",|
"Tom Williams via Getty Images “I’m very proud of the work that we have done in Oregon to ensure that we prohibit discrimination based on sexual orientation and gender identity,” Kate Brown said. “I think it’s so critically important that we have LGBTQ voices at the leadership table,” said openly",|
"Whether it’s scrolling through Instagram or constantly refreshing your Facebook feed, social media can eat up hours of your day. But if you find it particularly hard to stay away from social media, your personality may be partly to blame. According to a new study, people with certain personality traits",|
"Rihanna has some pretty adorable new squad members. The songstress celebrated being the first female artist to reach 2 billion worldwide streams on Apple Music by posting an adorable video of some young girls dancing their hearts out to the song “Nowo” by DJ Spinall and Wizkid. The post, which",|
"Facebook isn’t typically shy about proclaiming its support for women. After all, chief operating officer and “Lean In” author Sheryl Sandberg built her brand on feminism. Last year, the tech giant even took the rare step of publicizing its own rules and practices on sexual harassment. But on one critical",|
"Aaron Bernstein / Reuters Sen. Mark Warner co-authored a provision that could upend FICO to the benefit of the three credit reporting firms. WASHINGTON ― On the same day federal prosecutors announced criminal charges against a former Equifax executive, the Senate passed legislation that would benefit the troubled company. Prosecutors",|
"Yuchen Liao/Getty Images David Chang said he hopes Majordomo Media will help teach people ""how to find — and understand — new and different things themselves."" Weeks after the launch of his new Netflix series “Ugly Delicious,” restaurateur David Chang has announced a new venture. The chef and his business",|
"Beyoncé and her husband Jay-Z announced Monday they’d be taking our money and edges again with “On The Run II,” their second joint world tour. Bey’s Twitter stans noticed almost immediately that the tour’s promotion poster channels a classic ’70s Senegalese film. “OTRII tour poster references ‘Touki Bouki,’ a 1973",|
"Tom Williams via Getty Images Oregon Gov. Kate Brown (D) says Interior Secretary Ryan Zinke privately told her that he knows it doesn't make financial sense to drill off the state's coast, despite the administration's plans to expand nearly all offshore waters to drilling. WASHINGTON ― Interior Secretary Ryan Zinke",|
"Gigi Hadid and Zayn Malik have broken up, ending their relationship after more than two years together. Both the supermodel and pop star made announcements on Twitter on Tuesday. Malik, who recently unfollowed his Hadid on Instagram, asked fans to respect their privacy during the rough time. “Gigi and I",|
"Taylor Swift, who has been called a snake and Regina George in sheep’s clothing in the past, is now being called another offensive animal-oriented nickname — a copycat. On Monday, the musician released the video for her song, “Delicate,” and it didn’t take Twitter users long to point out that",|
"Sean Spicer wanted to show support for ousted Secretary of State Rex Tillerson on Twitter, but one typo changed everything. As a result, the tribute tweet may be the most unintentionally truthful thing the former White House press secretary has ever said. Shortly after President Donald Trump publicly dumped Tillerson",|
"Actor Alec Baldwin’s feud with President Donald Trump is showing no signs of dying down. On Monday’s broadcast of “The Tonight Show,” Baldwin took his beef with the president (who he portrays on “Saturday Night Live”) up a notch with a series of amusing questions about Trump’s Twitter habits. The",|
"It seems that even a queen has to fight for equal pay. Producers of the Netflix series “The Crown” admitted during an INTV conference panel that the show’s lead, Claire Foy, was paid less than Matt Smith, the actor playing her on-screen husband. Foy received an estimated $40,000 per episode",|
"Looks like someone is going to tie a “Just Married” sign to the back of their classic car. Tom Jackson, a beloved contestant from Netflix’s “Queer Eye” revival, announced on Twitter Monday that he and his ex-wife Abby are going to give marriage another shot. It’s official, Abby and I",|
"Tom Williams via Getty Images Interior Secretary Ryan Zinke, center, arrives to testify at a Senate Energy and Natural Resources Committee hearing on Tuesday. Also pictured are Chairwoman Lisa Murkowski (R-Alaska) (right), Sen. Maria Cantwell (D-Wash.) and Sen. Rob Portman (R-Ohio) (left). WASHINGTON — Interior Secretary Ryan Zinke on Tuesday",|
"Jaap Arriens/NurPhoto/Getty Images States are considering toughening consumer data breach protection laws, as the result of last year’s huge Equifax breach that compromised the personal information of nearly 148 million Americans. By Jenni Bergal When Pennsylvania sued Uber last week for waiting more than a year to alert drivers and",|
"Every day, as part of her job, Johanna Wild delves deeply into the nastiest reaches of Facebook. For her Munich-based startup Crowdalyzer, she analyzes the misinformation and hate-based news that Facebook users read, comment on and share. Wanting to understand how the followers of different parties tick, Wild spent a",|
"The Church of Scientology will debut its TV network on Monday, the organization announced on Twitter. “HELLO WORLD, and greetings from Scientology Media Productions in Hollywood, CA!” the message reads. “It’s TIME for us to tell OUR story.” A promotional video accompanying the message says the network will showcase “a",|
"Olympic figure skating siblings Alex and Maia Shibutani, who are serious BTS stans, recently set out to get their beloved K-pop band some Team USA swag. It looks like the Shib Sibs were successful. BTS shared some photos on its Twitter page of members V and Jin rockin’ their customized",|
"Thomas Trutschel via Getty Images In an effort to reduce spam on Twitter, the company targeted accounts who sell retweets and share stolen content. Twitter suspended several popular accounts on Friday in a major crackdown on “tweetdeckers,” a secret network of accounts that make tweets go viral by retweeting the",|
"It finally happened. Olympic figure skater Adam Rippon met Sally Field’s son at a gala in Los Angeles Saturday night, weeks after the Academy-award winning actress publicly tried to set them up through Twitter. “Thanks, mom,” Field’s son, Sam Greisman, 30, captioned a photo of him with his arm around",|
"In the weeks since the Parkland, Florida, shooting, we have seen more movement on gun control than we’ve had in years. The only problem ― if you think fewer guns is a good thing ― is that it has all come from the private sector. Walmart, Dick’s Sporting Goods and",|
WASHINGTON ― Companies that are notorious for mistreating U.S. consumers could benefit from a bipartisan Senate bill that is supposed to protect those consumers. Legislation by Sen. Mike Crapo (R-Idaho) and supported by more than a dozen Democrats would give credit monitoring companies like Equifax a chance to expand their,|
Australian Antarctic Division / Facebook A screenshot of a video taken at the Auster Rookery in Antarctica. Two emperor penguins in Antarctica have waddled their way into the international spotlight thanks to an unintentional video “selfie.” The inquisitive creatures were captured on film investigating a camera left behind by the,|
"Everyone loves a nice, comfy chair ― and these dogs are no exception. The Knox County Humane Society in Galesburg, Illinois, recently put out a call for used chairs. “The shelter pets absolutely love their chairs!” the organization, a no-kill shelter, wrote on Facebook. “If anyone has any older chairs",|
"Former President Barack Obama and his wife, Michelle, are reportedly talking to Netflix about making a series of shows for the streaming network, The New York Times reported Thursday night. The deal, which the Times said is not yet finalized but in advanced negotiations, would feature the former president and",|
"Stephanie Clifford, aka Stormy Daniels, is having a field day on Twitter with the many people who are insulting her now that she wants to speak out about an affair she says she had with President Donald Trump. Clifford is embroiled in a legal battle over whether a non-disclosure agreement",|
"Composer John Williams announced he will be leaving the “Star Wars” franchise after next year’s “Episode IX.” “We know (director) J.J. Abrams is preparing one now that I will hopefully do next year for him,” Williams told KUSC radio. “I look forward to it. It will round out a series",|
"If Ivanka Trump really is committed to improving women’s rights, there are plenty of people offering suggestions. President Donald Trump’s daughter-turned-White House adviser got an earful on Thursday after turning to Twitter to mark International Women’s Day ― leading to immediate ridicule by people who criticized her and her father",|
Shannon Stapleton / Reuters The New York Times published a correction after opinion writer Bari Weiss cited a fake Twitter account to bolster her criticism of liberals. New York Times opinion writer Bari Weiss found herself at the center of another firestorm after her most recent column cites a fake,|
"STORMY DANIELS SUING TRUMP Daniels, née Stephanie Clifford, alleges the president didn’t sign their nondisclosure agreement, thereby invalidating it. [HuffPost] [Tweet | Share on Facebook] GARY COHN LEAVING TRUMP ADMINISTRATION Cohn, Trump’s senior economic adviser, had been a rumored replacement for White House chief of staff John Kelly. [HuffPost] DEMOCRATIC",|
"Presley Ann via Getty Images Chrissy Teigen with her husband, John Legend. Clearly, he was a very good boy. Queen of social media Chrissy Teigen made the internet collectively cry on Wednesday when she announced on Instagram and Twitter that her bulldog, Puddy, had died and “gone on to the",|
"American rapper and music producer Pharrell Williams visited India for the first time last week to promote a new collection of Adidas sneakers and clothing inspired by the Holi spring festival. The Adidas “Hu Holi” collection includes sneakers, shirts, hoodies, and shorts that come in a variety of bright colors.",|
"A beloved “Queer Eye” contestant is restoring people’s faith in love. Tom Jackson, who appeared on the first episode of the Netflix revival, tweeted on Wednesday that he has gotten back together with the undeniable object of his affection — his ex-wife Abby. Jackson wrote that they’d “loved each other",|
"NORTH AND SOUTH KOREA TO HOLD DENUCLEARIZATION TALKS The meetings will be the first in over a decade. [Reuters] [Twee t | Share on Facebook] TEXANS HEAD TO POLLS TODAY The Lone Star State is holding the first 2018 primaries, and turnout is being closely monitored. Democrats are outpacing Republicans",|
"The second season of Marvel’s “Jessica Jones” will debut later this week, but fans looking for spoilers should check out these pulp-style tributes to each episode. In honor of the show, Netflix commissioned 13 female artists to create pulp-style covers for each episode. Each “cover” features something that happens in",|
"Well, it seems that Paul Thomas Anderson has very good taste in funny women. In fact, the ladies were so great together that people on Twitter immediately requested that they host the award show together next year. Every other tweet in my timeline is people begging for Tiffany Haddish &",|
Mike Blake / Reuters TOP STORIES (And want to get The Morning Email each weekday? Sign up here.) HERE’S THE COMPLETE LIST OF 2018′s OSCAR WINNERS Everything you need to know about Hollywood’s biggest night. [HuffPost] [Tweet | Sh are on Facebook] PARKLAND SHOOTING SURVIVORS MET WITH CHICAGO STUDENTS To,|
"Twitter A still from Twitter's new ad #HereWeAre that aired during the Oscars on Sunday night. Twitter’s new ad campaign #HereWeAre is drawing some criticism from the very women the platform is trying to empower. The one-minute video aired during the 90th Academy Awards, which took place in Los Angeles",|
"Buckle up, “Black Mirror” fans. New episodes of your favorite nightmare-inducing show are on their way. Netflix announced Monday that it was renewing the Emmy-award winning show for a fifth season. The news was accompanied by a creepy teaser trailer shared on the show’s Twitter page. The future will be",|
"Lisa Maree Williams via Getty Images Parade goers celebrate during the 2018 Sydney Gay & Lesbian Mardi Gras Parade on March 3, 2018 in Sydney, Australia. The Sydney Mardi Gras parade began in 1978 as a march and commemoration of the 1969 Stonewall Riots of New York. It is an",|
"The New York Times launched a Twitter zinger at actor Kevin Spacey during the Oscars’ red-carpet procession on Sunday. Nice to see Kevin Spacey on the red carpet https://t.co/YBPk2kpWRA pic.twitter.com/EXxdqc7sEI — NYT Styles (@NYTStyles) March 4, 2018 Some got it, and appeared to appreciate the burn. To a few others,",|
"As Ryan Seacrest hosted “E! News” coverage of the Oscars red carpet Sunday night, comedian Kathy Griffin tweeted a message to the woman who has accused the TV host of sexual harassment and assault. In a message posted to Twitter, Griffin offered to hire Seacrest’s former stylist Suzie Hardy to",|
"After his Twitter feud with the president, Alec Baldwin was back on “Saturday Night Live” playing a Donald Trump digging his way out of catastrophes in the cold open that begins as an episode of CNN’s “Anderson Cooper 360.” “In times like this we look to our leaders for guidance,”",|
"Under her Dalichov Twitter handle, Volitich stated that Islam “legitimizes” terrorist behavior and that terrorist attacks will continue “until we eradicate [Muslims] from the face of the earth.” She also retweeted and commented on tweets posted by neo-Nazis, anti-Semites, and white supremacists, including Kevin MacDonald, David Duke, Arthur Jones, Patrick",|
"Shortly before “Good Will Hunting” hit theaters in December 1997, Matt Damon bought two duffel bags from Walmart. The movie’s buzz had escalated. Its benefactor, Harvey Weinstein, was plotting an awards campaign, and Damon was suddenly spending a lot of time in hotel rooms, with access to four-star room service",|
"Former Republican Senate candidate Roy Moore has asked supporters for financial assistance to defend against a defamation lawsuit brought by an Alabama woman who accused him of sexually abusing her when she was 14 years old. In a Facebook post this week, Moore said his “resources have been depleted” and",|
"Dick’s Sporting Goods and Walmart have also said they would stop selling guns to anyone under the age of 21. Dick’s also banned the sale of assault-style rifles and high-capacity magazines in its stores. Other companies, including Delta, Hertz, Avis, Enterprise and MetLife, have expressed support for gun control by",|
"The top lobbyist for the National Rifle Association hinted late Thursday that President Donald Trump had cooled on his own plans to support gun control measures. Chris Cox, the executive director of the NRA’s lobbying arm, said on Twitter he had a “great meeting” with Trump and Vice President Mike",|
"President Donald Trump took a break from dealing with the turmoil in his administration to lash out once again at actor Alec Baldwin in an early-morning Twitter rant. Earlier this week, Baldwin told The Hollywood Reporter that portraying Trump on “Saturday Night Live” had become “like agony.” “Anybody over this",|
"The ladies of Twitter never fail to brighten our days with their brilliant ― but succinct ― wisdom. Each week, HuffPost Women rounds up hilarious 280-character musings. For this week’s great tweets from women, scroll through the list below. Then visit our Funniest Tweets From Women page for our past",|
"Roberta Jacobson will resign from her post as U.S. ambassador to Mexico after just over two years on the job, she announced Thursday. Her last day will be May 5, according to The New York Times. The Trump administration has not named a successor. In a statement on Twitter, Jacobson",|
"NurPhoto via Getty Images Hackers stole victims names and partial driver's license numbers but not their Social Security numbers, the company said Thursday. Equifax Inc (EFX.N) said on Thursday that it identified an additional 2.4 million U.S. consumers affected by last year’s massive data breach, bringing the total number of",|
"Amazon is adding many movies and shows this March, but the most notable titles are a couple original projects from the service. “Brad’s Status” is a movie starring Ben Stiller and Jenna Fischer. It had a small theatrical release last year and earned mostly universal praise from critics. And the",|
"Once you notice this one thing about “The Simpsons,” you’ll likely never watch Fox’s animated comedy in the same way again. On Tuesday, Twitter user @butchcoded pointed out how “cursed” Springfield’s residents sometimes look when seen head-on: is there anything more cursed than front facing simpsons characters pic.twitter.com/vFk3AoKtgj — chess",|
"“The Daily Show” correspondent Hasan Minhaj is getting a weekly comedy show on Netflix, according to The Hollywood Reporter. If you don't know Hasan Minhaj yet, you're about to. His new Netflix talk show is gonna tell the truth in the most hilarious way possible. Here's a taste (from his",|
"President Donald Trump has reportedly taken to calling Attorney General Jeff Sessions Mr. Magoo, causing the classic bumbling cartoon character’s name to trend on Twitter late Wednesday. The report in The Washington Post led to some decidedly mixed feelings on social media. Some said the comment was was just more",|
"The Avengers are assembling a week earlier than expected. Marvel Studios announced Thursday that the highly anticipated superhero team-up movie “Avengers: Infinity War” will hit theaters on April 27, instead of its original May 4 premiere date. The film studio’s official Twitter account revealed the news in a playful back-and-forth",|
"The Emmy-nominated comedian announced Wednesday that he would bring his first-ever stand-up comedy special to Netflix. There’s no release date yet, but “Billy on the Street” fans will be thrilled to know that the special is expected to include a blend of comedy, music and some updated segments from his",|
"10 ""GLOW"" Netflix The tagline is ""guts, glitter, glory"" and the show definitely lives up to it. ""GLOW,"" an acronym for ""gorgeous ladies of wrestling,"" is based off an '80s show of the same name and follows a group of former actresses and misfits trying to make it as pro",|
"WASHINGTON ― Facing yet another Twitter broadside from the president who appointed him, Jeff Sessions said Wednesday that he’ll continue to work with “integrity and honor” and follow the law so long as he’s attorney general of the United States. President Donald Trump, evidently after watching a “Fox & Friends”",|
"The troll operation liked divisive, emotionally charged content because the social media platforms liked divisive, emotionally charged content. Culture-war stuff — issues of race and gender and identity in general, issues that got a rise out of people. Facebook and Twitter were and still are optimized to send traffic to",|
"Kevin Smith, the “Clerks” director known to most as Silent Bob, recorded a Facebook Live video from the hospital on Tuesday, detailing what it was like to “read” his own eulogy, face fat-shaming and stand up for Chris Pratt’s prayers in the wake of his near-fatal heart attack. The 47-year-old",|
"Six months after acquiring Whole Foods, Amazon (AMZN) is working on reorganizing Whole Foods shelves by first adding Amazon private label products and, soon, it may add popular consumer packaged goods like Coca-Cola. Behind the scenes, this is causing internal debate and disagreements, Yahoo Finance has learned. When asked if",|
Michele Sandberg via Getty Images Walmart plans to require gun buyers be at least 21 years old. Walmart has vowed to raise its age requirement to 21 years old for customers looking to purchase firearms or ammunition from their stores. The retail giant decided to change its firearms policy “in,|
"Fox News host Sean Hannity tried to play art critic on Twitter Monday night. It didn’t go well. Hannity shared a video of right-wing artist Jon McNaughton, who has painted things like Jesus holding the Constitution, creating his latest work. The piece features a stadium full of people watching President",|
"Warning: This post contains disturbing and graphic content. Discretion is advised. A man in Wingate, North Carolina live-streamed his own killing on Monday, police said. Prentis Robinson, 55, had been broadcasting a visit to the local police station on Facebook Live when he was shot multiple times on camera. He",|
"Many celebrities like to publicly share stories about the cute side of parenthood. Actress Kristen Bell, however, would rather expose its gross underbelly. During an appearance on the new Netflix series “The Joel McHale Show,” Bell opened up about how she recently caught a nasty “bug” from her 3-year-old daughter,",|
"Chance the Rapper is defending comedian Mo’Nique in her battle with Netflix over wage equality. In January, Mo’Nique called for people to boycott Netflix. She said the streaming service revealed “gender bias and color bias” when it offered her millions of dollars less for a comedy special than it gave",|
"Tom Williams via Getty Images Supreme Court Justice Neil Gorsuch is seen in the House chamber during President Donald Trump's State of the Union address to a joint session of Congress on January 30, 2018. (Photo By Tom Williams/CQ Roll Call) By Lawrence Hurley and Andrew Chung WASHINGTON (Reuters) -",|
"Silent Bob was nearly silenced for good this weekend. Kevin Smith, the acclaimed director of “Clerks” and “Chasing Amy,” suffered a massive heart attack on Sunday. Smith, 47, announced the incident on Twitter with a selfie from his hospital bed: After the first show this evening, I had a massive",|
WASHINGTON ― Washington state Gov. Jay Inslee (D) on Monday urged President Donald Trump to lay off Twitter and instead listen to Americans and back away from one of his suggestions for dealing with mass shootings. Trump has suggested that arming 20 percent of the nation’s teachers could help prevent,|
"A new gun-control campaign aims to show President Donald Trump the scale of gun violence via Twitter. #BackfireTrump, launched by the state-based group States United to Prevent Gun Violence, promises to automatically tweet “a powerful message” from supporters’ Twitter accounts to Trump every time someone dies from gun violence. Over",|
"Netflix is under fire yet again for a casting decision after the streaming service released a trailer Thursday for its new film “The Outsider.” The film is centered on the Yakuza, or the organized crime groups that work in the shadows in Japan. While the story takes place in Japan,",|
"The closing ceremony of the Pyeongchang Olympics on Sunday was an epic spectacle featuring the world’s top winter athletes several mesmerizing performances, and even a drone light show. But if one had relied on Twitter to determine what was happening at the ceremony, you would’ve been forgiven if you’d thought",|
"The Republican National Committee used Twitter to promote a prize of attending a dinner with President Donald Trump. But many people replied to the Saturday tweet by saying they’d rather go hungry than attend the RNC’s Annual Spring Retreat Dinner in Palm Beach, Florida, in March with Trump. The RNC",|
"A tone-deaf Facebook finally pulled a controversial shooting virtual reality game demonstration from the Conservative Political Action Conference. Facebook’s booth at the conference in Maryland included the game, which had players shooting virtual people, less than two weeks after 17 people were shot dead at Florida’s Marjory Stoneman Douglas High",|
"The Republican National Committee used Twitter to ask people to tell President Donald Trump their priorities on Friday night. And it provoked a series of curt responses. The President is listening. Let him know your priorities here ➡️ https://t.co/d1PGTYWlUc pic.twitter.com/z4xfZTqaJS — GOP (@GOP) February 24, 2018 “The President is listening,”",|
"Sen. Ted Cruz (R-Texas) proclaimed the GOP “happily” the party of Homer Simpson (and Bart, Maggie and Marge) in an interview Thursday at the Conservative Political Action Conference. Twitter was in stitches. Only daughter Lisa from the long-running series “The Simpsons” is a Democrat, Cruz insisted. “I think the Democrats",|
"PYEONGCHANG, South Korea (Reuters) - Russian Olympic bobsledder Nadezhda Sergeeva has tested positive for a banned performance-enhancing drug, the Russian bobsleigh federation said in a statement on Friday. The federation said in a post on its official Facebook page that the athlete had tested positive on Feb. 18, five days",|
"By Kevin O’Keeffe VH1 Pop art takes over the “RuPaul’s Drag Race All Stars″ Season 3 workroom this week, as RuPaul and her top six All Stars pay tribute to Andy Warhol in a Ball challenge. The queens create two looks: a soup can (in tribute to Warhol’s Campbell’s Soup",|
"Ivanka Trump’s visit to the Winter Olympics in Pyeongchang, South Korea, has been widely criticized on Twitter. President Donald Trump’s daughter and adviser will lead the U.S. delegation at Sunday’s closing ceremony. She’s also scheduled to dine with South Korean President Moon Jae-in and attend sporting events during the three-day",|
"Amazon, Apple, Roku and YouTube are facing increased calls to drop the National Rifle Association’s TV channel from their streaming services, as backlash against the organization grows following a Florida school shooting last week that killed 17 people. The NRA describes its NRA TV channel as a source “for the",|
"When Kylie Jenner tweets, investors might be paying attention. That possibility may now have some social media platforms running scared. On Wednesday, Jenner, who has 24.5 million followers on Twitter, threw shade at Snapchat with a tweet asking if anyone actually used the app anymore. sooo does anyone else not",|
"Facebook A false threat that started in South Carolina one day after the school shooting in South Florida quickly spread to other states. In the days since last week’s mass shooting at Florida’s Marjory Stoneman Douglas High School, schools across the country have been receiving an onslaught of copycat threats.",|
"PODGORICA (Reuters) - An unknown person threw an explosive device, probably a hand grenade, at the United States embassy building in Podgorica, the capital of Montenegro, before blowing himself up, the government said on Thursday. Messaging in English on its official Twitter account, the government said that half an hour",|
"Mark Hamill is finally getting his own star on the Hollywood Walk of Fame. The “Star Wars” actor confirmed the news on Twitter Thursday, and also took what appeared to be a shot at President Donald Trump: Can't say this is a dream come true because I was never foolish",|
"As “Black Panther” mania sweeps the nation this week, Hartsfield–Jackson Atlanta International Airport has joined in the fun, tweeting a picture of a mystery flight to Wakanda that’s put Wakandan Twitter in a frenzy. On Monday, the airport’s Twitter account shared a picture of a departure gate for flight ATL",|
"Maisie Williams threw shade at President Donald Trump while discussing the final season of “Game of Thrones” on Tuesday’s “Jimmy Kimmel Live!” Host Jimmy Kimmel mentioned to the British actress that HBO’s president of programming, Casey Bloys, had ordered multiple endings of the epic fantasy drama to be filmed to",|
"In a statement sent to HuffPost, Visa suggested the responsibility lies with the First National Bank of Omaha, which provides the cards. “Visa has no contractual or financial relationship with the NRA,” a spokesperson said. “Visa co-branded cards do not represent an endorsement by Visa of that cause or organization.",|
"Jennifer Lawrence on Wednesday rejected “utterly ridiculous” criticism of a photo promoting her new movie that shows her outdoors in a revealing dress alongside male actors in coats. “I am extremely offended,” the actress wrote on Facebook. “That Versace dress was fabulous, you think I’m going to cover that gorgeous",|
"Billy Graham, the famed evangelist who became known as “America’s Pastor,” died at his North Carolina home on Wednesday morning. He was 99. A family spokesman said he died from natural causes, ABC News reported. The Billy Graham Evangelistic Association confirmed his death on Twitter. Born in 1918 in Charlotte,",|
"As tearful survivors of the Parkland school shooting watched, the Republican-led Florida House of Representatives on Tuesday refused to discuss a ban on assault weapons. Photos showed a distraught student being comforted in the gallery. Another survivor of last week’s massacre expressed “indescribable” rage on Twitter. Later in the day,",|
Lucy Nicholson/Reuters Dontray Williams by the tent he lives in on the streets of Los Angeles. He has been periodically homeless for five years and is hoping to find a job and an apartment. It’s no secret the U.S. is in the midst of an affordable housing crisis. Rents are,|
"Belcher did not provide details of her policy proposals on her campaign website. But in an Election Day Facebook post, Belcher vowed that a vote for her was a vote for “keeping funding for Bullitt County schools, supporting our working families, and bringing Bullitt County’s share of road and infrastructure",|
"President Donald Trump blasted the FBI, his own Justice Department and national security adviser H.R. McMaster, the previous Congress, Democrats, Barack Obama, Hillary Clinton and Oprah Winfrey in a Twitter tirade in the wake of indictments against 13 Russians in the investigation of interference in the 2016 presidential election. But",|
"American alpine skier Lindsey Vonn says she’s determined to bow out of the Winter Olympics with an all-out effort. Vonn, 33, issued a fierce rallying cry on Twitter Tuesday for her upcoming women’s downhill race in Pyeongchang, South Korea. She also appeared to suggest she’s retiring from Olympic competition. Tomorrow",|
"U.S. skier Gus Kenworthy is taking no garbage from homophobic internet trolls. On Monday, Twitter user @ShitGate — who in other tweets stated it is “evil to have same sex partner” and “gay is a sin and devilish” — asked this question: Question is,if men marry men and women marry",|
"CNN’s Anderson Cooper took Donald Trump to task on Monday for a weekend in which the president fired off angry messages on Twitter about Democrats, the Russia investigation, Oprah Winfrey and more. “The president tweeted and played golf today, a day that saw two families bury their children,” Cooper said,",|
"President Donald Trump’s tweets not only trigger worries at home. They rattle leaders around the world. But U.S. officials reportedly tried to reassure global policy representatives at an international conference in Germany over the weekend, urging them to pay no attention to the president’s Twitter rants. The U.S. actually is",|
"President Donald Trump went on a “fake news” Twitter attack over the Russian indictments Saturday, citing a Facebook ad executive who said the Russians’ “main goal” was not to sway the presidential election. Rob Goldman, Facebook vice president of ad sales, tweeted Friday that he believed the primary goal of",|
"Sally Field appears to be gunning for a new accolade: best supporting mom. The Academy Award-winning actress is playing matchmaker between Olympic figure skater Adam Rippon and her son on Twitter. Jemal Countess via Getty Images Actress Sally Field is seen with her son, Sam Greisman, in 2013. The “Forrest",|
"News 8 Daybreak / Facebook Demetria Obilor and Karsyn got together on the set of WFAA's “News 8 Daybreak” morning broadcast on Thursday. North Texas traffic anchor Demetria Obilor gets up in the early hours of the morning to deliver a traffic report for WFAA-TV, rocking her gorgeous natural hair",|
"Leslie Jones has arrived in Pyeongchang, South Korea, giving her must-read Twitter commentary on the Winter Olympics a more immediate touch. During the men’s free skating on Saturday, the “Saturday Night Live” comedian unleashed her wit on what the competitors wore. And it was sublime. See for yourself. I want",|
"Paul Nehlen hates Jews. He doesn’t bother to hide it. The Wisconsin Republican running to replace House Speaker Paul Ryan (R-Wis.) once wrote that Jews are destined to “burn in hell.” He has mocked the Holocaust on white power podcasts. In January, Twitter temporarily suspended Nehlen after he posted neo-Nazi",|
"A prize to be President Donald Trump’s “special guest” at a reception in Pennsylvania was not well-received on Twitter Wednesday. The Republican National Committee tweeted a link to the sweepstakes on Trump’s official website: To enter, people are asked to donate money to the Trump Make America Great Again Committee",|
"Twitter users accused President Donald Trump of victim blaming after the president’s Thursday tweet suggested that people who knew suspected gunman Nikolas Cruz may not have done enough to prevent the mass shooting in Parkland, Florida. The president’s tweet said neighbors and classmates knew the suspect accused of carrying out",|
"by Kevin O’Keeffe By now, even casual “RuPaul’s Drag Race” fans have likely heard the hottest “All Stars” season three theory: Bebe Zahara Benet is a mole. What started as a Facebook comment from one fan named Chris White has blown up into a conspiracy that has fans going full",|
"U.S. Olympic skier Gus Kenworthy may be a king on the slopes. But folks online think he’s also a dead ringer for the (fallen) “King in the North.” Earlier this week, Twitter users decided that Kenworthy bore an uncanny resemblance to actor Richard Madden, aka Robb Stark in “Game of",|
"A local sports anchor in Texas angered the Olympic figure skating community when he suggested that the event was “not a sport.” Fox-4 Dallas’ reporter Edward Egros made the statement via Twitter on Monday as skaters were competing in this year’s Winter Olympics in Pyeongchang, South Korea. THANK YOU! I",|
"When Olympian Lindsey Vonn realized it was Valentine’s Day, she didn’t want to be left out in the cold. So the single skier, whose much-publicized relationship with golfer Tiger Woods ended in 2015, took to Twitter in an attempt to crowd source romance from Pyeongchang, South Korea. So apparently it’s",|
"Frazer Harrison via Getty Images Writer, director and producer Ryan Murphy at the premiere of ""Feud: Bette and Joan"" in Hollywood on March 1, 2017. Netflix has hired television producer Ryan Murphy, known for the hit series “Glee” and “American Horror Story,” in a five-year deal to create exclusive series",|
